name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
ggcd_comm,Lemma,,701,706,6,703,706,4,1,lcm_comm,2,flip_ggcd;ggcdn_comm,0,,0,,True,lib/Misc.v:701,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",positive gcd/lcm arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_mul_cancel_l,Lemma,,708,711,4,709,711,3,1,divide_mul_cancel_l_iff,0,,0,,0,,True,lib/Misc.v:708,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_mul2_l,Lemma,,713,716,4,714,716,3,1,divide_mul_cancel_l_iff,0,,0,,0,,True,lib/Misc.v:713,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_mul_cancel_r,Lemma,,718,721,4,719,721,3,2,divide_mul_cancel_r_iff;lcm_smallest,0,,0,,0,,True,lib/Misc.v:718,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_mul2_r,Lemma,,723,726,4,724,726,3,1,divide_mul_cancel_r_iff,0,,0,,0,,True,lib/Misc.v:723,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_mul_cancel_l_iff,Lemma,,728,731,4,729,731,3,1,gcd_mul_k,2,divide_mul_cancel_l;divide_mul2_l,0,,0,,True,lib/Misc.v:728,False,False,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_mul_cancel_r_iff,Lemma,,733,736,4,734,736,3,0,,2,divide_mul_cancel_r;divide_mul2_r,0,,0,,True,lib/Misc.v:733,False,False,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_antisym,Lemma,,738,741,4,739,741,3,1,gcd_spec,0,,0,,0,,True,lib/Misc.v:738,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_refl,Lemma,,743,746,4,744,746,3,1,gcd_spec,0,,20,x86/Conventions1.v:341;x86/Conventions1.v:379;common/Memdata.v:116;common/Memdata.v:125;cfrontend/Ctypes.v:464;cfrontend/Ctypes.v:465;cfrontend/Ctypes.v:467;cfrontend/Ctypes.v:468;cfrontend/Ctypes.v:470;cfrontend/Ctypes.v:622;cfrontend/Ctypes.v:1022;cfrontend/Ctypes.v:1023;cfrontend/Ctypes.v:1024;cfrontend/Ctypes.v:1030;cfrontend/Ctypes.v:1033;cfrontend/Ctypes.v:1034;cfrontend/Ctypes.v:1035;cfrontend/Ctypes.v:1036;cfrontend/Ctypes.v:1037;cfrontend/Ctypes.v:1039,19,x86/Conventions1.v:341;x86/Conventions1.v:379;common/Memdata.v:116;common/Memdata.v:125;cfrontend/Ctypes.v:464;cfrontend/Ctypes.v:465;cfrontend/Ctypes.v:468;cfrontend/Ctypes.v:470;cfrontend/Ctypes.v:622;cfrontend/Ctypes.v:1022;cfrontend/Ctypes.v:1023;cfrontend/Ctypes.v:1024;cfrontend/Ctypes.v:1030;cfrontend/Ctypes.v:1033;cfrontend/Ctypes.v:1034;cfrontend/Ctypes.v:1035;cfrontend/Ctypes.v:1036;cfrontend/Ctypes.v:1037;cfrontend/Ctypes.v:1039,True,lib/Misc.v:743,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_trans,Lemma,,748,751,4,749,751,3,2,gcd_spec;list_lcm_correct,0,,9,x86/Conventions1.v:419;x86/Conventions1.v:430;common/Separation.v:707;common/Memory.v:279;common/Memory.v:891;common/Memory.v:895;common/Memory.v:1648;common/Memory.v:1650;cfrontend/Ctypes.v:1020,9,x86/Conventions1.v:419;x86/Conventions1.v:430;common/Separation.v:707;common/Memory.v:279;common/Memory.v:891;common/Memory.v:895;common/Memory.v:1648;common/Memory.v:1650;cfrontend/Ctypes.v:1020,True,lib/Misc.v:748,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
gcd_spec,Lemma,,753,763,11,754,763,10,1,gcd_mul_k,3,divide_antisym;divide_refl;divide_trans,0,,0,,True,lib/Misc.v:753,False,False,"{""apply"": 8, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 1, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
gcd_mul_k,Lemma,,765,774,10,766,774,9,1,gcd_greatest_mul,2,divide_mul_cancel_l_iff;gcd_spec,0,,0,,True,lib/Misc.v:765,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 2, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 6, ""ring"": 0, ""specialize"": 1, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
gcd_greatest_mul,Lemma,,776,780,5,777,780,4,1,lcm_smallest,1,gcd_mul_k,0,,0,,True,lib/Misc.v:776,False,False,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lcm,Definition,,782,782,1,,,0,7,lcm_comm;divide_lcm_r;divide_lcm_l;lcm_gcd_mul;lcm_smallest;lcm_one;list_lcm,0,,0,,0,,True,lib/Misc.v:782,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lcm_comm,Lemma,,784,790,7,785,790,6,1,divide_lcm_l,2,ggcd_comm;lcm,0,,0,,True,lib/Misc.v:784,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",positive gcd/lcm arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_lcm_r,Lemma,,792,798,7,793,798,6,2,divide_lcm_l;list_lcm_correct,1,lcm,0,,0,,True,lib/Misc.v:792,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",positive gcd/lcm arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
divide_lcm_l,Lemma,,800,803,4,801,803,3,1,list_lcm_correct,3,lcm;lcm_comm;divide_lcm_r,0,,0,,True,lib/Misc.v:800,False,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lcm_gcd_mul,Lemma,,805,812,8,806,812,7,1,lcm_smallest,1,lcm,0,,0,,True,lib/Misc.v:805,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lcm_smallest,Lemma,,814,820,7,815,820,6,0,,4,divide_mul_cancel_r;gcd_greatest_mul;lcm;lcm_gcd_mul,0,,0,,True,lib/Misc.v:814,False,False,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lcm_one,Lemma,,822,828,7,823,825,3,0,,1,lcm,0,,0,,True,lib/Misc.v:822,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",positive gcd/lcm arithmetic,Misc,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_gcd,Fixpoint,,830,834,5,,,0,3,list_gcd;list_gcd_nonneg;list_gcd_div,1,list_gcd,5,polygen/Canonizer.v:130;polygen/Canonizer.v:138;polygen/Canonizer.v:154;polygen/Canonizer.v:155;polygen/Canonizer.v:156,0,,True,lib/Misc.v:830,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list gcd/lcm,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_gcd_nonneg,Lemma,,836,842,7,838,842,5,0,,1,list_gcd,1,polygen/Canonizer.v:140,0,,True,lib/Misc.v:836,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list gcd/lcm,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_gcd_div,Lemma,,844,856,13,846,854,9,0,,1,list_gcd,1,polygen/Canonizer.v:147,0,,True,lib/Misc.v:844,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list gcd/lcm,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_lcm,Fixpoint,,858,862,5,,,0,2,list_lcm;list_lcm_correct,2,lcm;list_lcm,1,lib/VplInterface.v:345,0,,True,lib/Misc.v:858,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list gcd/lcm,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
list_lcm_correct,Lemma,,864,878,15,866,872,7,0,,4,divide_trans;divide_lcm_r;divide_lcm_l;list_lcm,1,lib/VplInterface.v:367,0,,True,lib/Misc.v:864,True,True,"{""apply"": 3, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 1, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list gcd/lcm,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
removeone,Fixpoint,,880,884,5,,,0,7,removeone;removeone_In;removeone_notIn;removeone_None;removeone_Some;removeone_Permutation;Permutation_dec,1,removeone,0,,0,,True,lib/Misc.v:880,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",permutation decision support,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
removeone_In,Lemma,,886,894,9,888,894,7,2,removeone_None;removeone_Some,1,removeone,0,,0,,True,lib/Misc.v:886,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",permutation decision support,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
removeone_notIn,Lemma,,896,903,8,898,903,6,1,removeone_Some,1,removeone,0,,0,,True,lib/Misc.v:896,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",permutation decision support,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
removeone_None,Lemma,,905,910,6,907,910,4,1,Permutation_dec,2,removeone;removeone_In,0,,0,,True,lib/Misc.v:905,False,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",permutation decision support,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
removeone_Some,Lemma,,912,918,7,914,918,5,1,removeone_Permutation,3,removeone;removeone_In;removeone_notIn,0,,0,,True,lib/Misc.v:912,False,True,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",permutation decision support,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
removeone_Permutation,Lemma,,920,926,7,922,926,5,1,Permutation_dec,2,removeone;removeone_Some,0,,0,,True,lib/Misc.v:920,False,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",permutation decision support,Misc,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
Permutation_dec,Lemma,,928,944,17,929,942,14,0,,3,removeone;removeone_None;removeone_Permutation,3,lib/TopoSort.v:29;lib/TopoSort.v:41;lib/TopoSort.v:49,0,,True,lib/Misc.v:928,True,True,"{""apply"": 6, ""assert"": 0, ""auto"": 3, ""destruct"": 2, ""eapply"": 2, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",permutation decision support,Misc,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
