name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
lex_compare_antisym,Lemma,,851,859,9,853,859,7,1,lex_compare_right_eq,1,lex_compare,34,lib/LinalgExt.v:526;src/TilingRelation.v:2438;src/TilingRelation.v:2451;src/Extractor.v:3929;src/Extractor.v:3932;src/PolyBase.v:1159;src/PolyBase.v:1186;src/PolyBase.v:1204;src/PolyBase.v:1267;src/ISSCutSemantics.v:124;src/ISSCutSemantics.v:137;src/PolyLang.v:1970;src/PolyLang.v:4454;src/PolyLang.v:5440;src/PolyLang.v:5456;src/PolyLang.v:5523;src/PolyLang.v:5531;src/PolyLang.v:5553;src/PolyLang.v:5561;src/PolyLang.v:5924;src/PolyLang.v:5932;src/PolyLang.v:5994;src/PolyLang.v:6002;src/PolyLang.v:6071;src/PolyLang.v:6078;src/PolyLang.v:6100;src/PolyLang.v:6107;src/PolyLang.v:6591;src/PolyLang.v:6597;src/PolyLang.v:6636;src/PolyLang.v:6642;polygen/InstanceListSema.v:213;polygen/InstanceListSema.v:237;polygen/InstanceListSema.v:242,0,,True,lib/Linalg.v:851,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 3, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_null_left,Lemma,,861,869,9,863,869,7,1,lex_compare_left_eq,4,is_null;lex_compare_nil;lex_compare_nil_is_null;lex_compare,0,,0,,True,lib/Linalg.v:861,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 3, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_nil_left,Lemma,,871,875,5,873,875,3,1,lex_compare_left_eq,2,lex_compare_nil;lex_compare,4,lib/LinalgExt.v:276;lib/LinalgExt.v:279;lib/LinalgExt.v:414;lib/LinalgExt.v:417,0,,True,lib/Linalg.v:871,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_nil_right,Lemma,,877,881,5,879,881,3,0,,2,lex_compare_nil;lex_compare,8,lib/LinalgExt.v:254;lib/LinalgExt.v:257;lib/LinalgExt.v:392;lib/LinalgExt.v:395;src/PolyBase.v:875;src/PolyBase.v:914;src/PolyBase.v:980;src/PolyBase.v:1010,0,,True,lib/Linalg.v:877,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_left_eq,Lemma,,883,894,12,885,894,10,2,lex_compare_right_eq;lex_compare_proper,7,is_eq;is_eq_veq;is_eq_nil_left;lex_compare_nil_eq;lex_compare;lex_compare_null_left;lex_compare_nil_left,28,lib/LinalgExt.v:167;lib/LinalgExt.v:237;src/TilingRelation.v:2470;src/TilingBandMixedSecondValidator.v:860;src/TilingBandMixedSecondValidator.v:1467;src/TilingBandMixedSecondValidator.v:1786;src/TilingBandMixedSecondValidator.v:2080;src/TilingBandMixedSecondValidator.v:2691;src/TilingBandScheduleValidator.v:8200;src/TilingBandScheduleValidator.v:8233;src/TilingBandScheduleValidator.v:16548;src/TilingBandScheduleValidator.v:16561;src/TilingBandScheduleValidator.v:26017;src/TilingBandScheduleValidator.v:28225;src/PrepareCodegen.v:727;src/TilingBandPhaseScalarValidator.v:1455;src/TilingBandPhaseScalarValidator.v:1564;src/ISSCutSemantics.v:156;src/PolyLang.v:1831;src/PolyLang.v:1988;src/PolyLang.v:2000;src/PolyLang.v:4472;src/PolyLang.v:4484;src/PolyLang.v:5323;src/PolyLang.v:5367;src/PolyLang.v:5582;src/PolyLang.v:5600;polygen/InstanceListSema.v:90,0,,True,lib/Linalg.v:883,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 4, ""destruct"": 3, ""eapply"": 0, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 7, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_right_eq,Lemma,,896,902,7,898,902,5,1,lex_compare_proper,4,is_eq;lex_compare;lex_compare_antisym;lex_compare_left_eq,26,src/TilingRelation.v:2489;src/TilingBandMixedSecondValidator.v:861;src/TilingBandMixedSecondValidator.v:1468;src/TilingBandMixedSecondValidator.v:1787;src/TilingBandMixedSecondValidator.v:2081;src/TilingBandMixedSecondValidator.v:2692;src/TilingBandScheduleValidator.v:8202;src/TilingBandScheduleValidator.v:8235;src/TilingBandScheduleValidator.v:16549;src/TilingBandScheduleValidator.v:16562;src/TilingBandScheduleValidator.v:26019;src/TilingBandScheduleValidator.v:28227;src/PrepareCodegen.v:745;src/TilingBandPhaseScalarValidator.v:1456;src/TilingBandPhaseScalarValidator.v:1565;src/ISSCutSemantics.v:175;src/PolyLang.v:1827;src/PolyLang.v:1989;src/PolyLang.v:2001;src/PolyLang.v:4473;src/PolyLang.v:4485;src/PolyLang.v:5314;src/PolyLang.v:5358;src/PolyLang.v:5619;src/PolyLang.v:5638;polygen/InstanceListSema.v:86,0,,True,lib/Linalg.v:896,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_proper,Instance,,904,910,7,905,910,6,0,,5,veq;is_eq_veq;lex_compare;lex_compare_left_eq;lex_compare_right_eq,0,,0,,True,lib/Linalg.v:904,False,False,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_app,Lemma,,912,921,10,915,921,7,1,lex_app_not_gt,1,lex_compare,28,src/TilingBandScheduleValidator.v:6732;src/TilingBandScheduleValidator.v:6762;src/TilingBandScheduleValidator.v:6998;src/TilingBandScheduleValidator.v:7000;src/TilingBandScheduleValidator.v:7103;src/TilingBandScheduleValidator.v:7300;src/TilingBandScheduleValidator.v:7303;src/TilingBandScheduleValidator.v:7410;src/TilingBandScheduleValidator.v:7459;src/TilingBandScheduleValidator.v:7461;src/TilingBandScheduleValidator.v:7465;src/TilingBandScheduleValidator.v:7467;src/TilingBandScheduleValidator.v:7470;src/TilingBandScheduleValidator.v:7477;src/TilingBandScheduleValidator.v:7479;src/TilingBandScheduleValidator.v:7483;src/TilingBandScheduleValidator.v:7486;src/TilingBandScheduleValidator.v:7613;src/TilingBandScheduleValidator.v:7615;src/TilingBandScheduleValidator.v:7618;src/TilingBandScheduleValidator.v:8121;src/TilingBandScheduleValidator.v:22899;src/TilingBandScheduleValidator.v:22910;src/TilingBandScheduleValidator.v:22912;src/TilingBandScheduleValidator.v:22917;src/TilingBandScheduleValidator.v:22919;src/PolyLang.v:7475;polygen/ASTGen.v:746,0,,True,lib/Linalg.v:912,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 3, ""destruct"": 3, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 3, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
lex_compare_reflexive,Lemma,,923,931,9,925,927,3,1,lex_app_not_gt,1,lex_compare,40,src/TilingRelation.v:2430;src/TilingBandScheduleValidator.v:1009;src/TilingBandScheduleValidator.v:1039;src/TilingBandScheduleValidator.v:1471;src/TilingBandScheduleValidator.v:6999;src/TilingBandScheduleValidator.v:7104;src/TilingBandScheduleValidator.v:7123;src/TilingBandScheduleValidator.v:7411;src/TilingBandScheduleValidator.v:7460;src/TilingBandScheduleValidator.v:7462;src/TilingBandScheduleValidator.v:7466;src/TilingBandScheduleValidator.v:7469;src/TilingBandScheduleValidator.v:7471;src/TilingBandScheduleValidator.v:7478;src/TilingBandScheduleValidator.v:7614;src/TilingBandScheduleValidator.v:22900;src/TilingBandScheduleValidator.v:22911;src/TilingBandScheduleValidator.v:22913;src/TilingBandScheduleValidator.v:22918;src/PrepareCodegen.v:769;src/ISSCutSemantics.v:116;src/PolyLang.v:1930;src/PolyLang.v:1950;src/PolyLang.v:1965;src/PolyLang.v:3129;src/PolyLang.v:3157;src/PolyLang.v:3638;src/PolyLang.v:4413;src/PolyLang.v:4434;src/PolyLang.v:4449;src/PolyLang.v:5470;src/PolyLang.v:5480;src/PolyLang.v:7478;src/ParallelValidator.v:1153;src/ParallelValidator.v:1188;polygen/ASTGen.v:126;polygen/ASTGen.v:624;polygen/ASTGen.v:647;polygen/ASTGen.v:746;polygen/InstanceListSema.v:210,0,,True,lib/Linalg.v:923,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",lexicographic comparison,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
affine_product,Definition,,933,933,1,,,0,6,affine_product_nil_l_eq_nil;affine_product_proper;matrix_product;test_matrix_product_assoc;affine_product_eq_add_vector;matrix_product_assoc,1,dot_product,647,src/TilingRelation.v:441;src/TilingRelation.v:446;src/TilingRelation.v:705;src/TilingRelation.v:708;src/TilingRelation.v:1866;src/TilingRelation.v:1945;src/TilingRelation.v:2124;src/TilingRelation.v:2129;src/TilingRelation.v:2156;src/TilingRelation.v:2161;src/TilingRelation.v:2248;src/TilingRelation.v:2268;src/TilingRelation.v:2629;src/TilingRelation.v:4732;src/TilingRelation.v:4912;src/TilingRelation.v:5027;src/TilingRelation.v:5048;src/TilingRelation.v:5633;src/TilingRelation.v:5648;src/TilingRelation.v:5663;src/Extractor.v:250;src/Extractor.v:386;src/Extractor.v:387;src/Extractor.v:399;src/Extractor.v:400;src/Extractor.v:418;src/Extractor.v:428;src/Extractor.v:439;src/Extractor.v:439;src/Extractor.v:439;src/Extractor.v:442;src/Extractor.v:449;src/Extractor.v:450;src/Extractor.v:461;src/Extractor.v:462;src/Extractor.v:550;src/Extractor.v:550;src/Extractor.v:612;src/Extractor.v:612;src/Extractor.v:659;src/Extractor.v:671;src/Extractor.v:2300;src/Extractor.v:2355;src/Extractor.v:2360;src/Extractor.v:2381;src/Extractor.v:2397;src/Extractor.v:2469;src/Extractor.v:2474;src/Extractor.v:2549;src/Extractor.v:2572;...+597,0,,True,lib/Linalg.v:933,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
affine_product_nil_l_eq_nil,Lemma,,935,940,6,938,940,3,0,,1,affine_product,7,src/PolyBase.v:1155;src/PolyBase.v:1185;src/PolyBase.v:1201;src/PolyBase.v:1263;src/PolyBase.v:1446;src/PolyBase.v:1486;src/PolyBase.v:1545,0,,True,lib/Linalg.v:935,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
affine_product_proper,Instance,,942,946,5,943,946,4,0,,2,veq;affine_product,2,src/PrepareCodegen.v:475;src/PolyLang.v:7286,0,,True,lib/Linalg.v:942,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",affine and matrix products,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
exact_listzzs_cols,Definition,,948,954,7,,,0,4,matrix_product_assoc;matrix_product_cols_0;matrix_product_cols;check_listzzs_cols_correct,0,,201,src/StrengthenDomain.v:189;src/StrengthenDomain.v:190;src/StrengthenDomain.v:216;src/StrengthenDomain.v:217;src/StrengthenDomain.v:243;src/StrengthenDomain.v:258;src/StrengthenDomain.v:259;src/StrengthenDomain.v:260;src/StrengthenDomain.v:287;src/PolyBase.v:562;src/PolyBase.v:602;src/PolyBase.v:821;src/PolyBase.v:860;src/PolyBase.v:1135;src/PolyBase.v:1231;src/PolyBase.v:1243;src/PolyBase.v:1284;src/PolyBase.v:1300;src/PolyBase.v:1318;src/PolyBase.v:1426;src/PolyBase.v:1513;src/PolyBase.v:1529;src/PolyBase.v:1562;src/PolyBase.v:1578;src/PolyBase.v:1597;src/PolyBase.v:1646;src/PolyBase.v:1673;src/PolyBase.v:1892;src/PolyBase.v:1931;src/PolyBase.v:1948;src/PolyBase.v:1958;src/PolyBase.v:1992;src/PolyBase.v:2071;src/PolyBase.v:2090;src/PolyBase.v:2115;src/PolyBase.v:2218;src/TilingBandMixedSecondValidator.v:1363;src/TilingBandMixedSecondValidator.v:2601;src/TilingBandScheduleValidator.v:4013;src/TilingBandScheduleValidator.v:4015;src/TilingBandScheduleValidator.v:4062;src/TilingBandScheduleValidator.v:4063;src/TilingBandScheduleValidator.v:4072;src/TilingBandScheduleValidator.v:4073;src/TilingBandScheduleValidator.v:4088;src/TilingBandScheduleValidator.v:4089;src/TilingBandScheduleValidator.v:4090;src/TilingBandScheduleValidator.v:4101;src/TilingBandScheduleValidator.v:4102;src/TilingBandScheduleValidator.v:4119;...+151,0,,True,lib/Linalg.v:948,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,explicit external token use; declaration name is repository-unique,retain and extend nearby API,"Add head, tail, cons, and append facts to stop consumers unfolding this predicate."
separate,Definition,,955,956,2,,,0,1,matrix_product,0,,0,,0,,True,lib/Linalg.v:955,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
matrix_product_pure,Definition,,958,961,4,,,0,3,test_matrix_product_pure;matrix_product;matrix_product_pure_cols,1,dot_product,0,,0,,True,lib/Linalg.v:958,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
test_matrix_product_pure,Example,,963,965,3,965,965,1,0,,1,matrix_product_pure,0,,0,,True,lib/Linalg.v:963,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,no current repository token caller or root-closure path; external clients not ruled out,make Local or move to tests,"Executable example, not public linear-algebra API."
matrix_product,Definition,,967,973,7,,,0,5,test_matrix_product;test_matrix_product_assoc;matrix_product_assoc;matrix_product_cols_0;matrix_product_cols,3,affine_product;separate;matrix_product_pure,2,src/AffineValidator.v:479;src/WitnessedPolyLangDesign.v:46,0,,True,lib/Linalg.v:967,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
sample_matrix_1,Definition,,975,975,1,,,0,2,test_matrix_product;test_matrix_product_assoc,0,,0,,0,,True,lib/Linalg.v:975,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
sample_matrix_2,Definition,,976,976,1,,,0,2,test_matrix_product;test_matrix_product_assoc,0,,0,,0,,True,lib/Linalg.v:976,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
sample_vector,Definition,,977,977,1,,,0,1,test_matrix_product_assoc,0,,0,,0,,True,lib/Linalg.v:977,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
test_matrix_product,Example,,979,984,6,982,984,3,0,,3,matrix_product;sample_matrix_1;sample_matrix_2,0,,0,,True,lib/Linalg.v:979,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",affine and matrix products,Linalg,no current repository token caller or root-closure path; external clients not ruled out,make Local or move to tests,"Executable example, not public linear-algebra API."
test_matrix_product_assoc,Example,,986,991,6,991,991,1,0,,5,affine_product;matrix_product;sample_matrix_1;sample_matrix_2;sample_vector,0,,0,,True,lib/Linalg.v:986,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,no current repository token caller or root-closure path; external clients not ruled out,make Local or move to tests,"Executable example, not public linear-algebra API."
affine_product_eq_add_vector,Lemma,,993,1005,13,997,1005,9,1,matrix_product_assoc,3,dot_product;add_vector;affine_product,0,,0,,True,lib/Linalg.v:993,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
map_to_zero_eq_repeat_length,Lemma,,1007,1014,8,1010,1014,5,1,dot_product_aBp_assoc,0,,0,,0,,True,lib/Linalg.v:1007,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",affine and matrix products,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_zip_with,Lemma,,1016,1050,35,1030,1050,21,1,dot_product_aBp_assoc,1,dot_product,0,,0,,True,lib/Linalg.v:1016,False,True,"{""apply"": 0, ""assert"": 1, ""auto"": 0, ""destruct"": 4, ""eapply"": 0, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 1, ""lia"": 4, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 2, ""unfold"": 1}",affine and matrix products,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_aBp_assoc,Lemma,,1052,1095,44,1057,1095,39,1,matrix_product_assoc,5,dot_product;dot_product_nil_right;dot_product_repeat_zero_left;map_to_zero_eq_repeat_length;dot_product_zip_with,0,,0,,True,lib/Linalg.v:1052,False,True,"{""apply"": 0, ""assert"": 1, ""auto"": 0, ""destruct"": 2, ""eapply"": 5, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 3, ""repeat"": 0, ""rewrite"": 7, ""ring"": 0, ""specialize"": 0, ""subst"": 2, ""unfold"": 0}",affine and matrix products,Linalg,internal dependency of an externally referenced declaration,retain; add phase comments,Substantive algebraic bridge from transpose columns to row products; no low-risk extraction beyond naming the empty-row case.
map_fst_in,Lemma,,1097,1115,19,1101,1115,15,1,matrix_product_assoc,0,,0,,0,,True,lib/Linalg.v:1097,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 3, ""eapply"": 1, ""eauto"": 2, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 0}",affine and matrix products,ListExt (with Linalg wrapper if public compatibility matters),internal dependency of an externally referenced declaration,move implementation downward; keep wrapper,Generic list projection fact used only by matrix-product proofs; ListExt is the natural owner.
matrix_product_assoc,Lemma,,1117,1169,53,1121,1169,49,0,,7,add_vector_dot_product_distr_right;affine_product;exact_listzzs_cols;matrix_product;affine_product_eq_add_vector;dot_product_aBp_assoc;map_fst_in,1,src/AffineValidator.v:538,0,,True,lib/Linalg.v:1117,True,True,"{""apply"": 0, ""assert"": 2, ""auto"": 0, ""destruct"": 5, ""eapply"": 11, ""eauto"": 3, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 1, ""repeat"": 0, ""rewrite"": 7, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 3}",affine and matrix products,Linalg,explicit external token use; declaration name is repository-unique,retain; add phase comments,Central affine composition theorem; relies on the preceding dot-product bridge and matrix-width invariant.
matrix_product_pure_cols,Lemma,,1171,1201,31,1177,1201,25,1,matrix_product_cols,1,matrix_product_pure,0,,0,,True,lib/Linalg.v:1171,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 3, ""eapply"": 4, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 3, ""repeat"": 0, ""rewrite"": 5, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 1}",affine and matrix products,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
matrix_product_cols_0,Lemma,,1203,1217,15,1206,1217,12,0,,2,exact_listzzs_cols;matrix_product,0,,0,,True,lib/Linalg.v:1203,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 2, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 4}",affine and matrix products,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
